id,name,unit,sensor
AIRCRAFT-SENSOR-AIRCRAFT-186-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-186
AIRCRAFT-SENSOR-AIRCRAFT-186-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-186
AIRCRAFT-SENSOR-AIRCRAFT-186-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-186
AIRCRAFT-SENSOR-AIRCRAFT-186-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-186
AIRCRAFT-SENSOR-AIRCRAFT-187-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-187
AIRCRAFT-SENSOR-AIRCRAFT-187-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-187
AIRCRAFT-SENSOR-AIRCRAFT-187-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-187
AIRCRAFT-SENSOR-AIRCRAFT-187-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-187
AIRCRAFT-SENSOR-AIRCRAFT-188-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-188
AIRCRAFT-SENSOR-AIRCRAFT-188-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-188
AIRCRAFT-SENSOR-AIRCRAFT-188-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-188
AIRCRAFT-SENSOR-AIRCRAFT-188-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-188
AIRCRAFT-SENSOR-AIRCRAFT-189-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-189
AIRCRAFT-SENSOR-AIRCRAFT-189-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-189
AIRCRAFT-SENSOR-AIRCRAFT-189-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-189
AIRCRAFT-SENSOR-AIRCRAFT-189-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-189
AIRCRAFT-SENSOR-AIRCRAFT-19-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-19
AIRCRAFT-SENSOR-AIRCRAFT-19-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-19
AIRCRAFT-SENSOR-AIRCRAFT-19-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-19
AIRCRAFT-SENSOR-AIRCRAFT-19-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-19
AIRCRAFT-SENSOR-AIRCRAFT-190-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-190
AIRCRAFT-SENSOR-AIRCRAFT-190-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-190
AIRCRAFT-SENSOR-AIRCRAFT-190-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-190
AIRCRAFT-SENSOR-AIRCRAFT-190-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-190
AIRCRAFT-SENSOR-AIRCRAFT-191-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-191
AIRCRAFT-SENSOR-AIRCRAFT-191-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-191
AIRCRAFT-SENSOR-AIRCRAFT-191-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-191
AIRCRAFT-SENSOR-AIRCRAFT-191-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-191
AIRCRAFT-SENSOR-AIRCRAFT-192-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-192
AIRCRAFT-SENSOR-AIRCRAFT-192-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-192
AIRCRAFT-SENSOR-AIRCRAFT-192-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-192
AIRCRAFT-SENSOR-AIRCRAFT-192-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-192
AIRCRAFT-SENSOR-AIRCRAFT-193-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-193
AIRCRAFT-SENSOR-AIRCRAFT-193-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-193
AIRCRAFT-SENSOR-AIRCRAFT-193-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-193
AIRCRAFT-SENSOR-AIRCRAFT-193-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-193
AIRCRAFT-SENSOR-AIRCRAFT-194-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-194
AIRCRAFT-SENSOR-AIRCRAFT-194-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-194
AIRCRAFT-SENSOR-AIRCRAFT-194-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-194
AIRCRAFT-SENSOR-AIRCRAFT-194-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-194
AIRCRAFT-SENSOR-AIRCRAFT-195-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-195
AIRCRAFT-SENSOR-AIRCRAFT-195-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-195
AIRCRAFT-SENSOR-AIRCRAFT-195-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-195
AIRCRAFT-SENSOR-AIRCRAFT-195-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-195
AIRCRAFT-SENSOR-AIRCRAFT-196-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-196
AIRCRAFT-SENSOR-AIRCRAFT-196-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-196
AIRCRAFT-SENSOR-AIRCRAFT-196-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-196
AIRCRAFT-SENSOR-AIRCRAFT-196-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-196
AIRCRAFT-SENSOR-AIRCRAFT-197-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-197
AIRCRAFT-SENSOR-AIRCRAFT-197-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-197
AIRCRAFT-SENSOR-AIRCRAFT-197-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-197
AIRCRAFT-SENSOR-AIRCRAFT-197-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-197
AIRCRAFT-SENSOR-AIRCRAFT-198-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-198
AIRCRAFT-SENSOR-AIRCRAFT-198-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-198
AIRCRAFT-SENSOR-AIRCRAFT-198-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-198
AIRCRAFT-SENSOR-AIRCRAFT-198-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-198
AIRCRAFT-SENSOR-AIRCRAFT-199-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-199
AIRCRAFT-SENSOR-AIRCRAFT-199-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-199
AIRCRAFT-SENSOR-AIRCRAFT-199-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-199
AIRCRAFT-SENSOR-AIRCRAFT-199-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-199
AIRCRAFT-SENSOR-AIRCRAFT-2-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-2
AIRCRAFT-SENSOR-AIRCRAFT-2-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-2
AIRCRAFT-SENSOR-AIRCRAFT-2-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-2
AIRCRAFT-SENSOR-AIRCRAFT-2-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-2
AIRCRAFT-SENSOR-AIRCRAFT-20-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-20
AIRCRAFT-SENSOR-AIRCRAFT-20-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-20
AIRCRAFT-SENSOR-AIRCRAFT-20-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-20
AIRCRAFT-SENSOR-AIRCRAFT-20-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-20
AIRCRAFT-SENSOR-AIRCRAFT-200-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-200
AIRCRAFT-SENSOR-AIRCRAFT-200-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-200
AIRCRAFT-SENSOR-AIRCRAFT-200-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-200
AIRCRAFT-SENSOR-AIRCRAFT-200-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-200
AIRCRAFT-SENSOR-AIRCRAFT-201-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-201
AIRCRAFT-SENSOR-AIRCRAFT-201-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-201
AIRCRAFT-SENSOR-AIRCRAFT-201-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-201
AIRCRAFT-SENSOR-AIRCRAFT-201-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-201
AIRCRAFT-SENSOR-AIRCRAFT-202-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-202
AIRCRAFT-SENSOR-AIRCRAFT-202-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-202
AIRCRAFT-SENSOR-AIRCRAFT-202-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-202
AIRCRAFT-SENSOR-AIRCRAFT-202-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-202
AIRCRAFT-SENSOR-AIRCRAFT-203-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-203
AIRCRAFT-SENSOR-AIRCRAFT-203-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-203
AIRCRAFT-SENSOR-AIRCRAFT-203-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-203
AIRCRAFT-SENSOR-AIRCRAFT-203-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-203
AIRCRAFT-SENSOR-AIRCRAFT-204-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-204
AIRCRAFT-SENSOR-AIRCRAFT-204-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-204
AIRCRAFT-SENSOR-AIRCRAFT-204-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-204
AIRCRAFT-SENSOR-AIRCRAFT-204-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-204
AIRCRAFT-SENSOR-AIRCRAFT-205-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-205
AIRCRAFT-SENSOR-AIRCRAFT-205-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-205
AIRCRAFT-SENSOR-AIRCRAFT-205-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-205
AIRCRAFT-SENSOR-AIRCRAFT-205-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-205
AIRCRAFT-SENSOR-AIRCRAFT-206-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-206
AIRCRAFT-SENSOR-AIRCRAFT-206-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-206
AIRCRAFT-SENSOR-AIRCRAFT-206-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-206
AIRCRAFT-SENSOR-AIRCRAFT-206-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-206
AIRCRAFT-SENSOR-AIRCRAFT-207-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-207
AIRCRAFT-SENSOR-AIRCRAFT-207-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-207
AIRCRAFT-SENSOR-AIRCRAFT-207-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-207
AIRCRAFT-SENSOR-AIRCRAFT-207-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-207
AIRCRAFT-SENSOR-AIRCRAFT-208-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-208
AIRCRAFT-SENSOR-AIRCRAFT-208-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-208
AIRCRAFT-SENSOR-AIRCRAFT-208-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-208
AIRCRAFT-SENSOR-AIRCRAFT-208-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-208
AIRCRAFT-SENSOR-AIRCRAFT-209-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-209
AIRCRAFT-SENSOR-AIRCRAFT-209-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-209
AIRCRAFT-SENSOR-AIRCRAFT-209-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-209
AIRCRAFT-SENSOR-AIRCRAFT-209-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-209
AIRCRAFT-SENSOR-AIRCRAFT-21-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-21
AIRCRAFT-SENSOR-AIRCRAFT-21-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-21
AIRCRAFT-SENSOR-AIRCRAFT-21-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-21
AIRCRAFT-SENSOR-AIRCRAFT-21-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-21
AIRCRAFT-SENSOR-AIRCRAFT-210-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-210
AIRCRAFT-SENSOR-AIRCRAFT-210-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-210
AIRCRAFT-SENSOR-AIRCRAFT-210-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-210
AIRCRAFT-SENSOR-AIRCRAFT-210-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-210
