id,name,unit,sensor
AIRCRAFT-SENSOR-AIRCRAFT-299-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-299
AIRCRAFT-SENSOR-AIRCRAFT-299-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-299
AIRCRAFT-SENSOR-AIRCRAFT-299-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-299
AIRCRAFT-SENSOR-AIRCRAFT-299-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-299
AIRCRAFT-SENSOR-AIRCRAFT-3-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-3
AIRCRAFT-SENSOR-AIRCRAFT-3-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-3
AIRCRAFT-SENSOR-AIRCRAFT-3-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-3
AIRCRAFT-SENSOR-AIRCRAFT-3-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-3
AIRCRAFT-SENSOR-AIRCRAFT-30-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-30
AIRCRAFT-SENSOR-AIRCRAFT-30-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-30
AIRCRAFT-SENSOR-AIRCRAFT-30-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-30
AIRCRAFT-SENSOR-AIRCRAFT-30-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-30
AIRCRAFT-SENSOR-AIRCRAFT-300-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-300
AIRCRAFT-SENSOR-AIRCRAFT-300-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-300
AIRCRAFT-SENSOR-AIRCRAFT-300-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-300
AIRCRAFT-SENSOR-AIRCRAFT-300-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-300
AIRCRAFT-SENSOR-AIRCRAFT-301-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-301
AIRCRAFT-SENSOR-AIRCRAFT-301-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-301
AIRCRAFT-SENSOR-AIRCRAFT-301-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-301
AIRCRAFT-SENSOR-AIRCRAFT-301-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-301
AIRCRAFT-SENSOR-AIRCRAFT-302-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-302
AIRCRAFT-SENSOR-AIRCRAFT-302-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-302
AIRCRAFT-SENSOR-AIRCRAFT-302-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-302
AIRCRAFT-SENSOR-AIRCRAFT-302-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-302
AIRCRAFT-SENSOR-AIRCRAFT-303-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-303
AIRCRAFT-SENSOR-AIRCRAFT-303-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-303
AIRCRAFT-SENSOR-AIRCRAFT-303-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-303
AIRCRAFT-SENSOR-AIRCRAFT-303-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-303
AIRCRAFT-SENSOR-AIRCRAFT-304-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-304
AIRCRAFT-SENSOR-AIRCRAFT-304-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-304
AIRCRAFT-SENSOR-AIRCRAFT-304-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-304
AIRCRAFT-SENSOR-AIRCRAFT-304-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-304
AIRCRAFT-SENSOR-AIRCRAFT-305-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-305
AIRCRAFT-SENSOR-AIRCRAFT-305-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-305
AIRCRAFT-SENSOR-AIRCRAFT-305-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-305
AIRCRAFT-SENSOR-AIRCRAFT-305-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-305
AIRCRAFT-SENSOR-AIRCRAFT-306-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-306
AIRCRAFT-SENSOR-AIRCRAFT-306-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-306
AIRCRAFT-SENSOR-AIRCRAFT-306-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-306
AIRCRAFT-SENSOR-AIRCRAFT-306-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-306
AIRCRAFT-SENSOR-AIRCRAFT-307-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-307
AIRCRAFT-SENSOR-AIRCRAFT-307-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-307
AIRCRAFT-SENSOR-AIRCRAFT-307-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-307
AIRCRAFT-SENSOR-AIRCRAFT-307-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-307
AIRCRAFT-SENSOR-AIRCRAFT-308-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-308
AIRCRAFT-SENSOR-AIRCRAFT-308-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-308
AIRCRAFT-SENSOR-AIRCRAFT-308-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-308
AIRCRAFT-SENSOR-AIRCRAFT-308-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-308
AIRCRAFT-SENSOR-AIRCRAFT-309-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-309
AIRCRAFT-SENSOR-AIRCRAFT-309-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-309
AIRCRAFT-SENSOR-AIRCRAFT-309-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-309
AIRCRAFT-SENSOR-AIRCRAFT-309-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-309
AIRCRAFT-SENSOR-AIRCRAFT-31-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-31
AIRCRAFT-SENSOR-AIRCRAFT-31-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-31
AIRCRAFT-SENSOR-AIRCRAFT-31-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-31
AIRCRAFT-SENSOR-AIRCRAFT-31-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-31
AIRCRAFT-SENSOR-AIRCRAFT-310-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-310
AIRCRAFT-SENSOR-AIRCRAFT-310-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-310
AIRCRAFT-SENSOR-AIRCRAFT-310-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-310
AIRCRAFT-SENSOR-AIRCRAFT-310-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-310
AIRCRAFT-SENSOR-AIRCRAFT-311-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-311
AIRCRAFT-SENSOR-AIRCRAFT-311-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-311
AIRCRAFT-SENSOR-AIRCRAFT-311-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-311
AIRCRAFT-SENSOR-AIRCRAFT-311-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-311
AIRCRAFT-SENSOR-AIRCRAFT-312-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-312
AIRCRAFT-SENSOR-AIRCRAFT-312-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-312
AIRCRAFT-SENSOR-AIRCRAFT-312-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-312
AIRCRAFT-SENSOR-AIRCRAFT-312-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-312
AIRCRAFT-SENSOR-AIRCRAFT-313-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-313
AIRCRAFT-SENSOR-AIRCRAFT-313-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-313
AIRCRAFT-SENSOR-AIRCRAFT-313-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-313
AIRCRAFT-SENSOR-AIRCRAFT-313-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-313
AIRCRAFT-SENSOR-AIRCRAFT-314-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-314
AIRCRAFT-SENSOR-AIRCRAFT-314-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-314
AIRCRAFT-SENSOR-AIRCRAFT-314-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-314
AIRCRAFT-SENSOR-AIRCRAFT-314-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-314
AIRCRAFT-SENSOR-AIRCRAFT-315-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-315
AIRCRAFT-SENSOR-AIRCRAFT-315-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-315
AIRCRAFT-SENSOR-AIRCRAFT-315-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-315
AIRCRAFT-SENSOR-AIRCRAFT-315-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-315
AIRCRAFT-SENSOR-AIRCRAFT-316-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-316
AIRCRAFT-SENSOR-AIRCRAFT-316-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-316
AIRCRAFT-SENSOR-AIRCRAFT-316-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-316
AIRCRAFT-SENSOR-AIRCRAFT-316-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-316
AIRCRAFT-SENSOR-AIRCRAFT-317-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-317
AIRCRAFT-SENSOR-AIRCRAFT-317-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-317
AIRCRAFT-SENSOR-AIRCRAFT-317-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-317
AIRCRAFT-SENSOR-AIRCRAFT-317-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-317
AIRCRAFT-SENSOR-AIRCRAFT-318-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-318
AIRCRAFT-SENSOR-AIRCRAFT-318-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-318
AIRCRAFT-SENSOR-AIRCRAFT-318-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-318
AIRCRAFT-SENSOR-AIRCRAFT-318-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-318
AIRCRAFT-SENSOR-AIRCRAFT-319-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-319
AIRCRAFT-SENSOR-AIRCRAFT-319-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-319
AIRCRAFT-SENSOR-AIRCRAFT-319-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-319
AIRCRAFT-SENSOR-AIRCRAFT-319-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-319
AIRCRAFT-SENSOR-AIRCRAFT-32-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-32
AIRCRAFT-SENSOR-AIRCRAFT-32-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-32
AIRCRAFT-SENSOR-AIRCRAFT-32-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-32
AIRCRAFT-SENSOR-AIRCRAFT-32-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-32
AIRCRAFT-SENSOR-AIRCRAFT-320-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-320
AIRCRAFT-SENSOR-AIRCRAFT-320-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-320
AIRCRAFT-SENSOR-AIRCRAFT-320-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-320
AIRCRAFT-SENSOR-AIRCRAFT-320-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-320
AIRCRAFT-SENSOR-AIRCRAFT-321-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-321
AIRCRAFT-SENSOR-AIRCRAFT-321-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-321
AIRCRAFT-SENSOR-AIRCRAFT-321-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-321
AIRCRAFT-SENSOR-AIRCRAFT-321-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-321
AIRCRAFT-SENSOR-AIRCRAFT-322-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-322
AIRCRAFT-SENSOR-AIRCRAFT-322-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-322
AIRCRAFT-SENSOR-AIRCRAFT-322-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-322
AIRCRAFT-SENSOR-AIRCRAFT-322-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-322
AIRCRAFT-SENSOR-AIRCRAFT-323-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-323
AIRCRAFT-SENSOR-AIRCRAFT-323-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-323
AIRCRAFT-SENSOR-AIRCRAFT-323-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-323
AIRCRAFT-SENSOR-AIRCRAFT-323-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-323
