id,name,unit,sensor
AIRCRAFT-SENSOR-AIRCRAFT-410-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-410
AIRCRAFT-SENSOR-AIRCRAFT-410-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-410
AIRCRAFT-SENSOR-AIRCRAFT-410-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-410
AIRCRAFT-SENSOR-AIRCRAFT-410-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-410
AIRCRAFT-SENSOR-AIRCRAFT-411-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-411
AIRCRAFT-SENSOR-AIRCRAFT-411-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-411
AIRCRAFT-SENSOR-AIRCRAFT-411-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-411
AIRCRAFT-SENSOR-AIRCRAFT-411-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-411
AIRCRAFT-SENSOR-AIRCRAFT-412-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-412
AIRCRAFT-SENSOR-AIRCRAFT-412-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-412
AIRCRAFT-SENSOR-AIRCRAFT-412-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-412
AIRCRAFT-SENSOR-AIRCRAFT-412-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-412
AIRCRAFT-SENSOR-AIRCRAFT-413-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-413
AIRCRAFT-SENSOR-AIRCRAFT-413-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-413
AIRCRAFT-SENSOR-AIRCRAFT-413-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-413
AIRCRAFT-SENSOR-AIRCRAFT-413-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-413
AIRCRAFT-SENSOR-AIRCRAFT-414-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-414
AIRCRAFT-SENSOR-AIRCRAFT-414-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-414
AIRCRAFT-SENSOR-AIRCRAFT-414-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-414
AIRCRAFT-SENSOR-AIRCRAFT-414-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-414
AIRCRAFT-SENSOR-AIRCRAFT-415-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-415
AIRCRAFT-SENSOR-AIRCRAFT-415-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-415
AIRCRAFT-SENSOR-AIRCRAFT-415-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-415
AIRCRAFT-SENSOR-AIRCRAFT-415-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-415
AIRCRAFT-SENSOR-AIRCRAFT-416-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-416
AIRCRAFT-SENSOR-AIRCRAFT-416-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-416
AIRCRAFT-SENSOR-AIRCRAFT-416-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-416
AIRCRAFT-SENSOR-AIRCRAFT-416-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-416
AIRCRAFT-SENSOR-AIRCRAFT-417-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-417
AIRCRAFT-SENSOR-AIRCRAFT-417-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-417
AIRCRAFT-SENSOR-AIRCRAFT-417-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-417
AIRCRAFT-SENSOR-AIRCRAFT-417-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-417
AIRCRAFT-SENSOR-AIRCRAFT-418-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-418
AIRCRAFT-SENSOR-AIRCRAFT-418-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-418
AIRCRAFT-SENSOR-AIRCRAFT-418-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-418
AIRCRAFT-SENSOR-AIRCRAFT-418-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-418
AIRCRAFT-SENSOR-AIRCRAFT-419-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-419
AIRCRAFT-SENSOR-AIRCRAFT-419-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-419
AIRCRAFT-SENSOR-AIRCRAFT-419-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-419
AIRCRAFT-SENSOR-AIRCRAFT-419-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-419
AIRCRAFT-SENSOR-AIRCRAFT-42-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-42
AIRCRAFT-SENSOR-AIRCRAFT-42-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-42
AIRCRAFT-SENSOR-AIRCRAFT-42-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-42
AIRCRAFT-SENSOR-AIRCRAFT-42-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-42
AIRCRAFT-SENSOR-AIRCRAFT-420-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-420
AIRCRAFT-SENSOR-AIRCRAFT-420-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-420
AIRCRAFT-SENSOR-AIRCRAFT-420-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-420
AIRCRAFT-SENSOR-AIRCRAFT-420-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-420
AIRCRAFT-SENSOR-AIRCRAFT-421-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-421
AIRCRAFT-SENSOR-AIRCRAFT-421-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-421
AIRCRAFT-SENSOR-AIRCRAFT-421-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-421
AIRCRAFT-SENSOR-AIRCRAFT-421-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-421
AIRCRAFT-SENSOR-AIRCRAFT-422-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-422
AIRCRAFT-SENSOR-AIRCRAFT-422-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-422
AIRCRAFT-SENSOR-AIRCRAFT-422-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-422
AIRCRAFT-SENSOR-AIRCRAFT-422-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-422
AIRCRAFT-SENSOR-AIRCRAFT-423-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-423
AIRCRAFT-SENSOR-AIRCRAFT-423-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-423
AIRCRAFT-SENSOR-AIRCRAFT-423-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-423
AIRCRAFT-SENSOR-AIRCRAFT-423-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-423
AIRCRAFT-SENSOR-AIRCRAFT-424-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-424
AIRCRAFT-SENSOR-AIRCRAFT-424-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-424
AIRCRAFT-SENSOR-AIRCRAFT-424-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-424
AIRCRAFT-SENSOR-AIRCRAFT-424-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-424
AIRCRAFT-SENSOR-AIRCRAFT-425-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-425
AIRCRAFT-SENSOR-AIRCRAFT-425-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-425
AIRCRAFT-SENSOR-AIRCRAFT-425-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-425
AIRCRAFT-SENSOR-AIRCRAFT-425-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-425
AIRCRAFT-SENSOR-AIRCRAFT-426-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-426
AIRCRAFT-SENSOR-AIRCRAFT-426-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-426
AIRCRAFT-SENSOR-AIRCRAFT-426-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-426
AIRCRAFT-SENSOR-AIRCRAFT-426-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-426
AIRCRAFT-SENSOR-AIRCRAFT-427-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-427
AIRCRAFT-SENSOR-AIRCRAFT-427-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-427
AIRCRAFT-SENSOR-AIRCRAFT-427-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-427
AIRCRAFT-SENSOR-AIRCRAFT-427-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-427
AIRCRAFT-SENSOR-AIRCRAFT-428-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-428
AIRCRAFT-SENSOR-AIRCRAFT-428-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-428
AIRCRAFT-SENSOR-AIRCRAFT-428-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-428
AIRCRAFT-SENSOR-AIRCRAFT-428-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-428
AIRCRAFT-SENSOR-AIRCRAFT-429-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-429
AIRCRAFT-SENSOR-AIRCRAFT-429-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-429
AIRCRAFT-SENSOR-AIRCRAFT-429-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-429
AIRCRAFT-SENSOR-AIRCRAFT-429-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-429
AIRCRAFT-SENSOR-AIRCRAFT-43-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-43
AIRCRAFT-SENSOR-AIRCRAFT-43-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-43
AIRCRAFT-SENSOR-AIRCRAFT-43-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-43
AIRCRAFT-SENSOR-AIRCRAFT-43-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-43
AIRCRAFT-SENSOR-AIRCRAFT-430-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-430
AIRCRAFT-SENSOR-AIRCRAFT-430-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-430
AIRCRAFT-SENSOR-AIRCRAFT-430-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-430
AIRCRAFT-SENSOR-AIRCRAFT-430-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-430
AIRCRAFT-SENSOR-AIRCRAFT-431-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-431
AIRCRAFT-SENSOR-AIRCRAFT-431-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-431
AIRCRAFT-SENSOR-AIRCRAFT-431-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-431
AIRCRAFT-SENSOR-AIRCRAFT-431-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-431
AIRCRAFT-SENSOR-AIRCRAFT-432-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-432
AIRCRAFT-SENSOR-AIRCRAFT-432-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-432
AIRCRAFT-SENSOR-AIRCRAFT-432-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-432
AIRCRAFT-SENSOR-AIRCRAFT-432-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-432
AIRCRAFT-SENSOR-AIRCRAFT-433-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-433
AIRCRAFT-SENSOR-AIRCRAFT-433-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-433
AIRCRAFT-SENSOR-AIRCRAFT-433-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-433
AIRCRAFT-SENSOR-AIRCRAFT-433-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-433
AIRCRAFT-SENSOR-AIRCRAFT-434-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-434
AIRCRAFT-SENSOR-AIRCRAFT-434-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-434
AIRCRAFT-SENSOR-AIRCRAFT-434-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-434
AIRCRAFT-SENSOR-AIRCRAFT-434-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-434
AIRCRAFT-SENSOR-AIRCRAFT-435-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-435
AIRCRAFT-SENSOR-AIRCRAFT-435-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-435
AIRCRAFT-SENSOR-AIRCRAFT-435-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-435
AIRCRAFT-SENSOR-AIRCRAFT-435-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-435
AIRCRAFT-SENSOR-AIRCRAFT-436-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-436
AIRCRAFT-SENSOR-AIRCRAFT-436-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-436
AIRCRAFT-SENSOR-AIRCRAFT-436-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-436
AIRCRAFT-SENSOR-AIRCRAFT-436-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-436
