id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-8243,AIRCRAFT-129,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-09,2026-10-11
WORK-ORDER-8244,AIRCRAFT-399,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8245,AIRCRAFT-399,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8246,AIRCRAFT-399,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8247,AIRCRAFT-399,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8248,AIRCRAFT-94,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-10,2026-10-12
WORK-ORDER-8249,AIRCRAFT-94,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-10,2026-10-14
WORK-ORDER-825,AIRCRAFT-232,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-23,2026-04-24
WORK-ORDER-8250,AIRCRAFT-94,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8251,AIRCRAFT-94,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-10,2026-10-12
WORK-ORDER-8252,AIRCRAFT-127,Repair navigation system components,HIGH,CLOSED,2026-10-10,2026-10-14
WORK-ORDER-8253,AIRCRAFT-127,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8254,AIRCRAFT-432,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-8255,AIRCRAFT-432,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8256,AIRCRAFT-432,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-8257,AIRCRAFT-14,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-25,2026-02-26
WORK-ORDER-8258,AIRCRAFT-14,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-25,2026-03-01
WORK-ORDER-8259,AIRCRAFT-249,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-826,AIRCRAFT-179,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-23,2026-04-28
WORK-ORDER-8260,AIRCRAFT-249,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8261,AIRCRAFT-249,Repair navigation system components,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8262,AIRCRAFT-249,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-8263,AIRCRAFT-249,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-10,2026-10-12
WORK-ORDER-8264,AIRCRAFT-369,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8265,AIRCRAFT-369,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8266,AIRCRAFT-369,Repair navigation system components,HIGH,CLOSED,2026-10-10,2026-10-14
WORK-ORDER-8267,AIRCRAFT-144,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-10,2026-10-14
WORK-ORDER-8268,AIRCRAFT-144,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-10,2026-10-14
WORK-ORDER-8269,AIRCRAFT-144,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-827,AIRCRAFT-179,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-23,2026-04-27
WORK-ORDER-8270,AIRCRAFT-108,Repair navigation system components,HIGH,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8271,AIRCRAFT-108,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8272,AIRCRAFT-108,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-8273,AIRCRAFT-108,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8274,AIRCRAFT-108,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8275,AIRCRAFT-162,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-10,2026-10-14
WORK-ORDER-8276,AIRCRAFT-162,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-8277,AIRCRAFT-17,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8278,AIRCRAFT-17,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-10,2026-10-12
WORK-ORDER-8279,AIRCRAFT-17,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-10,2026-10-12
WORK-ORDER-828,AIRCRAFT-179,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-23,2026-04-28
WORK-ORDER-8280,AIRCRAFT-8,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8281,AIRCRAFT-440,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-8282,AIRCRAFT-440,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-10,2026-10-13
WORK-ORDER-8283,AIRCRAFT-440,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8284,AIRCRAFT-151,Repair navigation system components,HIGH,CLOSED,2026-10-10,2026-10-11
WORK-ORDER-8285,AIRCRAFT-151,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8286,AIRCRAFT-151,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-10,2026-10-15
WORK-ORDER-8287,AIRCRAFT-151,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-10,2026-10-14
WORK-ORDER-8288,AIRCRAFT-227,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-25,2026-02-26
WORK-ORDER-8289,AIRCRAFT-227,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-25,2026-03-01
WORK-ORDER-829,AIRCRAFT-179,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-23,2026-04-28
WORK-ORDER-8290,AIRCRAFT-227,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-25,2026-02-28
WORK-ORDER-8291,AIRCRAFT-227,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-25,2026-02-27
WORK-ORDER-8292,AIRCRAFT-443,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-11,2026-10-13
WORK-ORDER-8293,AIRCRAFT-443,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-11,2026-10-15
WORK-ORDER-8294,AIRCRAFT-443,Repair navigation system components,HIGH,CLOSED,2026-10-11,2026-10-12
WORK-ORDER-8295,AIRCRAFT-443,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-11,2026-10-12
WORK-ORDER-8296,AIRCRAFT-203,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-11,2026-10-13
WORK-ORDER-8297,AIRCRAFT-203,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-11,2026-10-13
WORK-ORDER-8298,AIRCRAFT-203,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-11,2026-10-15
WORK-ORDER-8299,AIRCRAFT-203,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-11,2026-10-15
WORK-ORDER-83,AIRCRAFT-87,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-08,2026-04-11
WORK-ORDER-830,AIRCRAFT-293,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-23,2026-04-28
WORK-ORDER-8300,AIRCRAFT-203,Repair navigation system components,HIGH,CLOSED,2026-10-11,2026-10-14
WORK-ORDER-8301,AIRCRAFT-111,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-11,2026-10-13
WORK-ORDER-8302,AIRCRAFT-111,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-11,2026-10-12
WORK-ORDER-8303,AIRCRAFT-161,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-11,2026-10-14
WORK-ORDER-8304,AIRCRAFT-120,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-11,2026-10-15
WORK-ORDER-8305,AIRCRAFT-120,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-11,2026-10-15
WORK-ORDER-8306,AIRCRAFT-120,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-11,2026-10-14
WORK-ORDER-8307,AIRCRAFT-120,Repair navigation system components,HIGH,CLOSED,2026-10-11,2026-10-16
WORK-ORDER-8308,AIRCRAFT-120,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-11,2026-10-13
WORK-ORDER-8309,AIRCRAFT-160,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-11,2026-10-14
WORK-ORDER-831,AIRCRAFT-293,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-23,2026-04-25
WORK-ORDER-8310,AIRCRAFT-21,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-11,2026-10-12
WORK-ORDER-8311,AIRCRAFT-81,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-25,2026-02-28
WORK-ORDER-8312,AIRCRAFT-81,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-25,2026-03-02
WORK-ORDER-8313,AIRCRAFT-81,Repair navigation system components,HIGH,CLOSED,2026-02-25,2026-02-27
WORK-ORDER-8314,AIRCRAFT-81,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-25,2026-03-01
WORK-ORDER-8315,AIRCRAFT-81,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-25,2026-03-01
WORK-ORDER-8316,AIRCRAFT-345,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-12,2026-10-16
WORK-ORDER-8317,AIRCRAFT-345,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-12,2026-10-16
WORK-ORDER-8318,AIRCRAFT-345,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-12,2026-10-15
WORK-ORDER-8319,AIRCRAFT-345,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-12,2026-10-17
WORK-ORDER-832,AIRCRAFT-293,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-23,2026-04-28
WORK-ORDER-8320,AIRCRAFT-345,Repair navigation system components,HIGH,CLOSED,2026-10-12,2026-10-17
WORK-ORDER-8321,AIRCRAFT-84,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-12,2026-10-16
WORK-ORDER-8322,AIRCRAFT-2,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-12,2026-10-13
WORK-ORDER-8323,AIRCRAFT-2,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-12,2026-10-16
WORK-ORDER-8324,AIRCRAFT-2,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-12,2026-10-15
WORK-ORDER-8325,AIRCRAFT-54,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8326,AIRCRAFT-54,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8327,AIRCRAFT-54,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8328,AIRCRAFT-187,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8329,AIRCRAFT-187,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-833,AIRCRAFT-346,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-23,2026-04-27
WORK-ORDER-8330,AIRCRAFT-187,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8331,AIRCRAFT-163,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8332,AIRCRAFT-163,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8333,AIRCRAFT-163,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8334,AIRCRAFT-85,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8335,AIRCRAFT-85,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8336,AIRCRAFT-85,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8337,AIRCRAFT-85,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8338,AIRCRAFT-358,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8339,AIRCRAFT-358,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-834,AIRCRAFT-346,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-23,2026-04-27
WORK-ORDER-8340,AIRCRAFT-358,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8341,AIRCRAFT-417,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-26,2026-03-02
WORK-ORDER-8342,AIRCRAFT-417,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-26,2026-03-02
WORK-ORDER-8343,AIRCRAFT-316,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8344,AIRCRAFT-316,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8345,AIRCRAFT-316,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8346,AIRCRAFT-316,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8347,AIRCRAFT-277,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8348,AIRCRAFT-277,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8349,AIRCRAFT-458,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-835,AIRCRAFT-346,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-23,2026-04-27
WORK-ORDER-8350,AIRCRAFT-458,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8351,AIRCRAFT-458,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8352,AIRCRAFT-458,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8353,AIRCRAFT-231,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8354,AIRCRAFT-395,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8355,AIRCRAFT-395,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8356,AIRCRAFT-395,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8357,AIRCRAFT-147,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8358,AIRCRAFT-147,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8359,AIRCRAFT-301,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-836,AIRCRAFT-214,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-23,2026-04-26
WORK-ORDER-8360,AIRCRAFT-301,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8361,AIRCRAFT-190,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8362,AIRCRAFT-190,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8363,AIRCRAFT-190,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8364,AIRCRAFT-202,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8365,AIRCRAFT-202,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8366,AIRCRAFT-202,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8367,AIRCRAFT-178,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8368,AIRCRAFT-178,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8369,AIRCRAFT-178,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-837,AIRCRAFT-214,Repair navigation system components,HIGH,CLOSED,2026-04-23,2026-04-28
WORK-ORDER-8370,AIRCRAFT-76,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8371,AIRCRAFT-76,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8372,AIRCRAFT-76,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8373,AIRCRAFT-76,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8374,AIRCRAFT-76,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8375,AIRCRAFT-136,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8376,AIRCRAFT-136,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8377,AIRCRAFT-31,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8378,AIRCRAFT-287,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8379,AIRCRAFT-490,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-838,AIRCRAFT-214,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-23,2026-04-27
WORK-ORDER-8380,AIRCRAFT-490,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8381,AIRCRAFT-490,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8382,AIRCRAFT-490,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8383,AIRCRAFT-181,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8384,AIRCRAFT-181,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8385,AIRCRAFT-181,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8386,AIRCRAFT-181,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8387,AIRCRAFT-181,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8388,AIRCRAFT-39,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8389,AIRCRAFT-39,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-839,AIRCRAFT-453,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-23,2026-04-26
WORK-ORDER-8390,AIRCRAFT-112,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8391,AIRCRAFT-112,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8392,AIRCRAFT-112,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8393,AIRCRAFT-112,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8394,AIRCRAFT-418,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-8395,AIRCRAFT-418,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8396,AIRCRAFT-418,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8397,AIRCRAFT-418,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8398,AIRCRAFT-285,Repair navigation system components,HIGH,CLOSED,2026-02-26,2026-02-27
WORK-ORDER-8399,AIRCRAFT-462,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-84,AIRCRAFT-87,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-08,2026-04-09
WORK-ORDER-840,AIRCRAFT-421,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-06,2026-02-11
WORK-ORDER-8400,AIRCRAFT-462,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8401,AIRCRAFT-462,Repair navigation system components,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8402,AIRCRAFT-462,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-13,2026-10-14
WORK-ORDER-8403,AIRCRAFT-347,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-13,2026-10-15
WORK-ORDER-8404,AIRCRAFT-347,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8405,AIRCRAFT-497,Conduct security inspection and clearance,HIGH,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8406,AIRCRAFT-339,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8407,AIRCRAFT-339,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-13,2026-10-18
WORK-ORDER-8408,AIRCRAFT-339,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-13,2026-10-17
WORK-ORDER-8409,AIRCRAFT-339,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-13,2026-10-16
WORK-ORDER-841,AIRCRAFT-421,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-06,2026-02-11
WORK-ORDER-8410,AIRCRAFT-68,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-14,2026-10-19
WORK-ORDER-8411,AIRCRAFT-68,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-14,2026-10-19
WORK-ORDER-8412,AIRCRAFT-337,Complete delayed maintenance procedures,LOW,CLOSED,2026-10-14,2026-10-17
WORK-ORDER-8413,AIRCRAFT-337,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8414,AIRCRAFT-337,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-14,2026-10-17
WORK-ORDER-8415,AIRCRAFT-92,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-14,2026-10-15
WORK-ORDER-8416,AIRCRAFT-92,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-8417,AIRCRAFT-92,Repair navigation system components,HIGH,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-8418,AIRCRAFT-92,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-14,2026-10-15
WORK-ORDER-8419,AIRCRAFT-371,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-842,AIRCRAFT-421,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-06,2026-02-07
WORK-ORDER-8420,AIRCRAFT-371,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-10-14,2026-10-15
WORK-ORDER-8421,AIRCRAFT-371,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-14,2026-10-15
WORK-ORDER-8422,AIRCRAFT-371,Repair navigation system components,HIGH,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-8423,AIRCRAFT-371,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-14,2026-10-15
WORK-ORDER-8424,AIRCRAFT-441,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-8425,AIRCRAFT-441,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8426,AIRCRAFT-110,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-8427,AIRCRAFT-110,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-8428,AIRCRAFT-110,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8429,AIRCRAFT-128,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-26,2026-03-03
WORK-ORDER-843,AIRCRAFT-152,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-23,2026-04-28
WORK-ORDER-8430,AIRCRAFT-128,Repair navigation system components,HIGH,CLOSED,2026-02-26,2026-02-28
WORK-ORDER-8431,AIRCRAFT-128,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-26,2026-02-27
WORK-ORDER-8432,AIRCRAFT-128,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-26,2026-03-01
WORK-ORDER-8433,AIRCRAFT-218,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8434,AIRCRAFT-218,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-8435,AIRCRAFT-218,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8436,AIRCRAFT-218,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8437,AIRCRAFT-454,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-14,2026-10-15
WORK-ORDER-8438,AIRCRAFT-454,Repair navigation system components,HIGH,CLOSED,2026-10-14,2026-10-15
WORK-ORDER-8439,AIRCRAFT-454,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-844,AIRCRAFT-265,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-24,2026-04-25
WORK-ORDER-8440,AIRCRAFT-454,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-10-14,2026-10-16
WORK-ORDER-8441,AIRCRAFT-454,Perform engine inspection and maintenance,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8442,AIRCRAFT-150,Repair navigation system components,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8443,AIRCRAFT-324,Repair navigation system components,HIGH,CLOSED,2026-10-14,2026-10-18
WORK-ORDER-8444,AIRCRAFT-324,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-10-14,2026-10-15
WORK-ORDER-8445,AIRCRAFT-324,Fix communication equipment and systems,MEDIUM,CLOSED,2026-10-14,2026-10-18
